LUFTTEMPERATUR,REL_FEUCHTE,Avg_Lufttemperatur,Std_Lufttemperatur,Avg_Rel_Feuchte,Std_Rel_Feuchte
21.51467474784624,49.71498516286911,,,,
22.911561429263074,43.545403283402855,,,,
18.48467828254355,43.59792203038598,,,,
18.71211784133015,41.118435091381954,,,,
18.85968327658024,41.14626774845104,,,,
15.628642173777314,50.62167056167377,,,,
14.167905087563506,51.62933937009113,,,,
14.070879857873168,48.62915992014113,,,,
13.440393757598327,48.48427944483637,,,,
12.01444068877265,58.43133433012048,,,,
9.558634478116259,60.092133129537345,,,,
11.408111578734664,62.64266171966574,,,,
10.926544246214396,60.16664360861794,,,,
16.33980406839621,50.44475011027596,,,,
16.182466438251865,47.91604563660101,,,,
18.815449407684884,36.8909185548619,,,,
18.527552750931356,36.664056436067675,,,,
20.416919624879576,41.702953972698815,,,,
20.806693641442592,36.209103613913484,,,,
21.098290342581112,39.558000583554126,,,,
18.629001784319442,34.13330615139086,,,,
19.23402453149834,37.52266763304762,,,,
17.4327846772184,38.468304509697326,,,,
18.84665060691051,41.726457218922675,,,,
17.029410200032004,42.86558497663819,,,,
16.738131775854903,46.26390297667401,,,,
15.257860854389468,44.17454093568231,,,,
15.038862961416868,56.743118377162254,,,,
12.968196802381192,55.56409240393094,,,,
14.443649927876992,57.614447665808626,,,,
11.207093120865816,61.818022725127086,,,,
11.21756295302145,69.06474768509406,,,,
11.929292074088623,72.74848187352325,,,,
10.282160858558374,68.99401505266339,,,,
11.082331486410101,68.25644140539421,,,,
11.658323578879294,66.25501139499674,,,,
10.685018274257835,77.25287392442651,,,,
13.363751290546201,66.5908980913344,,,,
16.95368913471117,55.975759101045725,,,,
20.373968491041513,50.79882513260272,,,,
21.387380084804814,41.64559004627599,,,,
19.65813861281095,43.719586075193206,,,,
21.39952848712412,37.5255011234017,,,,
19.79716151427543,41.20462565208827,,,,
23.530027055689935,36.98683895849846,,,,
23.119510509363657,38.10250357462461,,,,
21.7898109162748,33.81356499462259,,,,
21.57172195116796,39.71485225988656,,,,
22.10799914781419,39.33143625509324,,,,
17.973176809575705,47.25929533345512,,,,
18.01547428681471,49.430087344837624,,,,
15.722314550446676,54.69764585476946,,,,
15.926284908508036,64.48091483772936,,,,
13.27491103329362,64.41595395355702,,,,
14.855703857752005,66.2389067960002,,,,
14.566160615375079,70.16179201258781,,,,
12.825317425451873,76.06752610090858,,,,
11.405594808012424,70.71054663076937,,,,
12.441677176952986,73.04910237462207,,,,
11.192935679176427,72.3991280861992,,,,
13.738807325370006,65.86997896742565,,,,
13.364996126917601,70.49555836400032,,,,
13.814557662783216,68.63104002412643,,,,
17.57546312948854,56.428648364349755,,,,
16.75937883855377,52.35745066716459,,,,
18.582035455922068,53.031164893418726,,,,
20.932160992351424,50.62745604445473,,,,
25.38834689462571,44.075649425988935,,,,
22.40064505004061,45.98277365521149,,,,
21.557526815649283,42.0392736509357,,,,
21.07840228159092,43.765367060633736,,,,
21.144340297469054,43.901280723498814,,,,
19.495284010987476,49.71932007708648,,,,
17.95684620138285,46.77263946064129,,,,
18.12301968722287,54.37968416128107,,,,
16.249160739127348,53.99327421712699,,,,
18.499036798365058,61.57307518727761,,,,
17.265203385287183,64.37312232156276,,,,
15.725115143401931,68.70275530801204,,,,
16.26720794981965,63.38129314199179,,,,
14.765172533939879,80.78589674645683,,,,
14.890124056011441,73.19655053384537,,,,
14.588916930744285,73.44603280249989,,,,
13.20491667795486,69.40252947888152,,,,
14.183162794961564,69.35889121682351,,,,
15.861202545297296,62.430736572202456,,,,
20.031703688959766,56.54667480721773,,,,
20.52451426975337,54.69709292558509,,,,
22.276580280746316,47.27885157030086,,,,
21.641139467261098,51.604089764594264,,,,
22.438380002718656,36.34906523973589,,,,
25.486273895313772,38.961339089304,,,,
25.02554488927186,44.51458515595223,,,,
23.654823154517402,42.53344554133167,,,,
22.6885580870996,40.96506250039858,,,,
25.314449998366264,41.17712268680413,,,,
22.421922474496597,39.816134582329454,,,,
20.11242305485023,46.062090877446444,,,,
18.019979994328718,51.87433712491343,,,,
18.36905253943429,59.49042063731552,,,,
18.056580371936818,58.518399261246905,,,,
18.69529885572103,60.92972473139829,,,,
16.334615221472713,70.04646105921272,,,,
15.196625680943011,70.5462085095496,,,,
15.357043038351389,70.17709262167484,,,,
13.673497042216813,77.5456848995929,,,,
12.312379766287284,85.344299450745,,,,
14.6093191973955,72.6753408616936,,,,
15.543881351851676,72.12433927641011,,,,
